Datetime,PM2_5_ugm3,PM10_ugm3,NO2_ugm3,CO_ugm3,O3_ugm3,SO2_ugm3,Temp_2m_C,Humidity_Percent,Wind_Speed_10m_kmh
2023-12-15 05:00:00,88.5,115.7,20.3,1175.0,61.0,34.6,8.2,95.0,7.2
2023-12-15 06:00:00,95.2,123.4,35.3,1477.0,53.0,43.4,7.3,94.0,6.2
2023-12-15 07:00:00,112.0,142.5,55.1,1877.0,44.0,55.3,7.1,95.0,6.6
2023-12-15 08:00:00,125.3,162.1,64.6,2059.0,52.0,62.3,9.8,87.0,4.2
2023-12-15 09:00:00,119.2,148.1,53.4,1818.0,96.0,59.8,13.3,76.0,3.0
2023-12-15 10:00:00,106.9,126.7,31.8,1359.0,158.0,52.5,16.4,65.0,2.9
2023-12-15 11:00:00,92.2,103.8,15.2,981.0,202.0,45.5,18.7,54.0,3.0
2023-12-15 12:00:00,79.4,88.7,7.9,773.0,214.0,40.0,20.4,45.0,4.8
2023-12-15 13:00:00,70.5,80.1,5.6,646.0,208.0,34.8,21.4,41.0,6.4
2023-12-15 14:00:00,64.7,74.0,10.6,630.0,191.0,32.7,21.8,40.0,7.2
2023-12-15 15:00:00,62.2,70.3,27.6,758.0,159.0,34.4,21.7,40.0,8.1
2023-12-15 16:00:00,67.8,77.3,51.9,998.0,117.0,39.0,20.6,50.0,6.2
2023-12-15 17:00:00,93.6,137.8,87.9,1451.0,78.0,56.4,17.6,68.0,6.0
2023-12-15 18:00:00,112.7,165.3,92.8,1765.0,64.0,68.6,18.9,56.0,2.8
2023-12-15 19:00:00,129.5,189.1,99.4,2195.0,45.0,68.06666666666666,16.3,70.0,5.3
2023-12-15 20:00:00,136.4,198.8,102.4,2194.8,30.0,67.53333333333333,14.3,78.0,7.7
2023-12-15 21:00:00,136.0,197.9,99.6,2194.6,25.0,67.0,13.2,80.0,6.0
2023-12-15 22:00:00,137.8,200.2,93.3,2194.4,25.0,66.46666666666667,12.8,77.0,5.5
2023-12-15 23:00:00,134.6,195.6,84.9,2194.2,26.0,65.93333333333334,11.9,78.0,5.5
2023-12-16 00:00:00,121.5,176.5,73.7,2194.0,29.0,65.4,11.0,81.0,6.2
2023-12-16 01:00:00,105.2,152.7,60.5,1877.0,33.0,47.8,10.2,83.0,6.1
2023-12-16 02:00:00,93.4,135.0,49.1,1623.0,37.0,34.7,9.7,85.0,5.8
2023-12-16 03:00:00,85.2,123.4,39.0,1457.0,40.0,29.0,9.2,87.0,5.4
2023-12-16 04:00:00,79.6,115.3,30.5,1354.0,42.0,27.8,9.5,86.0,4.3
2023-12-16 05:00:00,74.7,108.0,24.2,1274.0,48.0,30.3,8.4,90.0,5.8
2023-12-16 06:00:00,79.9,115.0,36.9,1546.0,43.0,37.3,7.9,93.0,7.6
2023-12-16 07:00:00,93.4,134.1,53.8,1906.0,37.0,46.8,7.9,93.0,6.8
2023-12-16 08:00:00,102.2,146.7,61.4,2058.0,46.0,52.2,10.3,85.0,3.6
2023-12-16 09:00:00,96.6,138.8,50.7,1812.0,84.0,50.1,13.9,75.0,2.5
2023-12-16 10:00:00,76.8,111.3,30.9,1358.0,136.0,44.0,17.2,64.0,2.5
2023-12-16 11:00:00,60.8,89.2,15.4,974.0,171.0,38.1,19.7,51.0,5.9
2023-12-16 12:00:00,49.6,74.0,8.4,739.0,177.0,33.1,21.1,44.0,9.2
2023-12-16 13:00:00,41.3,62.9,5.9,573.0,166.0,28.2,22.0,41.0,11.3
2023-12-16 14:00:00,36.7,56.0,9.4,515.0,149.0,25.9,22.3,38.0,12.6
2023-12-16 15:00:00,34.6,52.9,22.8,608.0,124.0,27.1,22.1,36.0,12.2
2023-12-16 16:00:00,39.8,59.8,42.2,809.0,92.0,30.8,20.9,44.0,7.6
2023-12-16 17:00:00,64.7,96.4,65.7,1111.0,59.0,41.5,17.5,67.0,7.3
2023-12-16 18:00:00,85.0,125.3,68.7,1353.0,51.0,50.5,16.6,69.0,5.9
2023-12-16 19:00:00,97.1,142.5,72.6,1683.0,41.0,62.6,15.1,73.0,7.2
2023-12-16 20:00:00,100.6,147.1,74.5,1897.0,34.0,69.5,14.0,76.0,6.9
2023-12-16 21:00:00,100.6,147.6,73.7,1900.0,32.0,67.0,13.0,77.0,6.5
2023-12-16 22:00:00,102.0,149.5,70.8,1787.0,33.0,59.5,12.1,78.0,7.2
2023-12-16 23:00:00,99.7,146.7,64.3,1642.0,37.0,51.3,11.6,78.0,8.2
2023-12-17 00:00:00,90.8,134.1,50.9,1459.0,47.0,42.8,10.9,80.0,8.1
2023-12-17 01:00:00,83.6,124.3,33.9,1243.0,59.0,33.7,10.5,81.0,5.9
2023-12-17 02:00:00,79.9,119.2,21.4,1093.0,68.0,28.0,10.7,80.0,5.0
2023-12-17 03:00:00,78.2,117.1,15.5,1019.0,70.0,27.0,11.4,75.0,3.3
2023-12-17 04:00:00,78.5,117.6,14.2,1011.0,68.0,29.4,11.1,77.0,2.0
2023-12-17 05:00:00,84.5,126.7,22.4,1171.0,58.0,37.2,10.0,83.0,4.4
2023-12-17 06:00:00,93.8,140.2,36.9,1468.0,51.0,43.6,9.2,88.0,9.2
2023-12-17 07:00:00,109.9,162.1,56.1,1863.0,42.0,52.2,8.8,90.0,8.5
2023-12-17 08:00:00,112.7,165.8,65.1,2043.0,50.0,56.6,11.3,81.0,6.0
2023-12-17 09:00:00,105.5,156.5,53.8,1812.0,90.0,53.3,14.9,70.0,5.4
2023-12-17 10:00:00,94.3,142.0,32.1,1368.0,145.0,45.9,18.0,61.0,7.3
2023-12-17 11:00:00,78.7,120.6,15.2,990.0,184.0,39.0,20.2,52.0,9.1
2023-12-17 12:00:00,62.4,96.4,7.9,762.0,192.0,33.7,21.7,45.0,11.1
2023-12-17 13:00:00,52.2,80.6,5.4,601.0,183.0,29.0,22.3,42.0,12.3
2023-12-17 14:00:00,49.5,76.8,7.6,535.0,168.0,26.4,22.5,41.0,12.7
2023-12-17 15:00:00,49.9,77.8,17.1,606.0,145.0,27.0,22.3,40.0,12.8
2023-12-17 16:00:00,56.5,86.4,31.3,771.0,116.0,29.8,21.1,47.0,9.8
2023-12-17 17:00:00,83.6,126.7,47.6,1013.0,86.0,37.4,18.0,63.0,10.1
2023-12-17 18:00:00,91.5,137.8,51.6,1149.0,73.0,42.6,16.9,63.0,10.8
2023-12-17 19:00:00,97.6,145.8,56.7,1334.0,55.0,49.5,15.6,68.0,9.4
2023-12-17 20:00:00,102.0,151.8,58.6,1447.0,42.0,52.9,14.4,72.0,9.1
2023-12-17 21:00:00,102.0,151.8,54.7,1427.0,39.0,49.6,13.7,73.0,10.1
2023-12-17 22:00:00,98.3,146.2,47.4,1335.0,41.0,42.8,12.9,77.0,9.5
2023-12-17 23:00:00,91.5,136.4,39.6,1236.0,44.0,36.2,12.0,81.0,8.4
2023-12-18 00:00:00,84.3,125.7,31.2,1142.0,48.0,30.7,11.1,85.0,8.0
2023-12-18 01:00:00,79.2,118.5,22.2,1041.0,53.0,25.4,10.7,86.0,8.8
2023-12-18 02:00:00,75.4,112.7,15.5,963.0,57.0,21.7,10.2,88.0,9.3
2023-12-18 03:00:00,71.9,107.3,12.1,912.0,59.0,20.0,9.6,89.0,9.7
2023-12-18 04:00:00,68.7,102.0,10.9,884.0,59.0,19.8,9.2,90.0,10.2
2023-12-18 05:00:00,66.1,97.8,12.2,897.0,59.0,20.9,9.0,91.0,10.5
2023-12-18 06:00:00,66.1,97.1,18.1,997.0,54.0,24.3,8.8,92.0,10.1
2023-12-18 07:00:00,69.8,101.7,26.4,1137.0,49.0,29.0,8.8,92.0,10.5
2023-12-18 08:00:00,72.6,105.7,30.5,1194.0,53.0,32.1,10.8,85.0,10.0
2023-12-18 09:00:00,71.0,103.8,26.2,1092.0,77.0,32.2,13.4,76.0,10.7
2023-12-18 10:00:00,64.5,95.2,17.8,907.0,111.0,30.5,16.2,66.0,12.5
2023-12-18 11:00:00,56.5,84.3,11.0,737.0,135.0,28.2,18.6,57.0,15.0
2023-12-18 12:00:00,46.2,70.1,7.4,602.0,141.0,24.7,20.3,48.0,18.4
2023-12-18 13:00:00,37.6,57.6,5.5,484.0,137.0,20.6,21.3,40.0,17.549999999999997
2023-12-18 14:00:00,32.9,50.8,6.7,425.0,129.0,18.0,21.6,36.0,16.7
2023-12-18 15:00:00,31.1,48.0,13.0,461.0,116.0,18.2,21.4,35.0,15.85
2023-12-18 16:00:00,32.4,49.0,22.3,557.0,98.0,20.1,20.2,41.0,15.0
2023-12-18 17:00:00,50.3,76.6,28.5,655.0,90.0,24.4,17.3,53.0,12.7
2023-12-18 18:00:00,55.3,83.1,30.0,710.0,82.0,26.2,15.8,61.0,11.5
2023-12-18 19:00:00,58.0,86.8,31.9,784.0,72.0,28.7,14.6,64.0,12.4
2023-12-18 20:00:00,59.0,88.0,32.1,835.0,65.0,29.9,13.8,65.0,12.9
2023-12-18 21:00:00,59.5,88.7,29.5,842.0,64.0,28.9,13.1,66.0,12.9
2023-12-18 22:00:00,59.8,88.9,25.2,825.0,66.0,26.7,12.2,69.0,12.3
2023-12-18 23:00:00,58.8,87.3,21.0,803.0,69.0,24.7,11.6,71.0,12.6
2023-12-19 00:00:00,57.0,84.8,17.2,776.0,72.0,23.1,11.2,72.0,13.3
2023-12-19 01:00:00,56.1,83.4,13.5,744.0,74.0,21.7,10.7,74.0,13.1
2023-12-19 02:00:00,55.5,82.4,10.8,723.0,76.0,20.8,10.3,75.0,12.8
2023-12-19 03:00:00,54.9,81.5,9.1,711.0,76.0,20.4,9.9,77.0,12.3
2023-12-19 04:00:00,54.4,80.6,8.5,710.0,74.0,20.4,9.4,79.0,12.1
2023-12-19 05:00:00,54.5,80.6,10.4,745.0,70.0,21.6,8.9,81.0,12.1
2023-12-19 06:00:00,56.9,84.1,17.0,874.0,60.0,24.8,8.2,88.0,12.0
2023-12-19 07:00:00,61.5,90.3,25.9,1047.0,48.0,29.2,8.2,89.0,11.6
2023-12-19 08:00:00,65.7,96.2,30.5,1139.0,48.0,32.0,10.1,81.0,9.8
2023-12-19 09:00:00,64.3,94.1,26.7,1080.0,71.0,32.0,12.8,72.0,10.5
2023-12-19 10:00:00,61.0,89.6,18.6,940.0,105.0,30.4,15.5,63.0,12.6
2023-12-19 11:00:00,55.8,82.0,12.1,807.0,132.0,28.6,18.0,56.0,15.0
2023-12-19 12:00:00,48.7,71.9,8.7,695.0,144.0,26.5,19.9,50.0,16.2
2023-12-19 13:00:00,42.5,62.9,6.9,590.0,149.0,24.1,21.0,44.0,16.9
2023-12-19 14:00:00,38.1,56.5,8.6,541.0,145.0,22.7,21.6,40.0,17.2
2023-12-19 15:00:00,35.3,52.3,15.9,582.0,130.0,22.7,21.4,40.0,17.1
2023-12-19 16:00:00,35.2,51.7,26.6,679.0,106.0,23.7,20.1,47.0,13.9
2023-12-19 17:00:00,48.1,70.1,37.8,811.0,85.0,27.1,17.1,60.0,12.6
2023-12-19 18:00:00,53.3,77.5,41.2,888.0,74.0,29.9,15.8,64.0,10.9
2023-12-19 19:00:00,56.1,81.5,45.8,995.0,59.0,33.7,14.6,68.0,11.7
2023-12-19 20:00:00,57.6,83.6,47.9,1070.0,47.0,35.8,13.7,70.0,12.0
2023-12-19 21:00:00,59.0,85.4,45.8,1091.0,43.0,34.9,12.9,71.0,11.9
2023-12-19 22:00:00,59.8,86.6,41.3,1081.0,43.0,32.2,12.2,73.0,11.6
2023-12-19 23:00:00,58.4,84.5,36.1,1053.0,43.0,29.2,11.4,76.0,11.5
2023-12-20 00:00:00,55.4,80.3,30.1,1001.0,44.0,25.7,10.8,78.0,10.6
2023-12-20 01:00:00,53.2,77.1,23.5,932.0,45.0,21.7,10.1,81.0,10.5
2023-12-20 02:00:00,51.6,75.0,18.5,877.0,46.0,18.8,9.5,83.0,10.1
2023-12-20 03:00:00,50.2,72.9,15.7,834.0,45.0,17.4,9.3,84.0,10.1
2023-12-20 04:00:00,48.9,71.0,14.6,806.0,44.0,17.0,9.1,85.0,10.1
2023-12-20 05:00:00,50.1,72.6,16.4,862.0,41.0,18.2,8.3,88.0,9.5
2023-12-20 06:00:00,54.6,79.2,24.2,1044.0,34.0,23.3,7.2,91.0,8.7
2023-12-20 07:00:00,64.7,93.6,34.5,1287.0,26.0,30.2,7.3,91.0,8.7
2023-12-20 08:00:00,71.2,102.9,39.6,1415.0,32.0,34.9,9.6,83.0,6.6
2023-12-20 09:00:00,68.9,99.9,34.3,1320.0,65.0,35.3,12.3,74.0,6.0
2023-12-20 10:00:00,65.7,95.5,23.7,1110.0,112.0,33.5,15.1,65.0,6.8
2023-12-20 11:00:00,63.8,92.7,15.3,928.0,148.0,32.1,17.4,58.0,8.7
2023-12-20 12:00:00,59.6,87.1,10.6,803.0,165.0,32.0,19.0,52.0,9.4
2023-12-20 13:00:00,55.2,80.8,8.1,706.0,172.0,32.3,20.0,48.0,10.7
2023-12-20 14:00:00,52.6,77.1,11.2,690.0,166.0,33.2,20.5,46.0,10.7
2023-12-20 15:00:00,51.0,74.5,24.0,790.0,142.0,34.2,20.4,45.0,12.0
2023-12-20 16:00:00,52.5,76.4,42.4,971.0,105.0,35.9,19.5,51.0,9.3
2023-12-20 17:00:00,63.6,91.7,57.8,1181.0,73.0,39.6,16.8,66.0,9.4
2023-12-20 18:00:00,78.2,112.7,67.2,1440.0,52.0,48.0,15.8,71.0,8.6
2023-12-20 19:00:00,88.0,126.7,73.5,1727.0,35.0,58.6,14.6,77.0,7.2
2023-12-20 20:00:00,93.8,134.6,76.8,1930.0,23.0,64.9,13.7,80.0,7.6
2023-12-20 21:00:00,97.8,140.6,76.5,1993.0,17.0,64.0,13.0,82.0,8.0
2023-12-20 22:00:00,100.1,143.9,73.0,1971.0,16.0,59.0,11.9,87.0,7.3
2023-12-20 23:00:00,96.9,138.8,68.1,1915.0,15.0,52.6,11.5,87.0,7.7
2023-12-21 00:00:00,90.3,129.9,61.4,1819.0,14.0,44.6,10.9,89.0,8.2
2023-12-21 01:00:00,85.2,122.5,53.1,1688.0,15.0,35.3,10.2,90.0,8.1
2023-12-21 02:00:00,82.0,117.8,45.9,1590.0,15.0,28.4,9.4,92.0,6.6
2023-12-21 03:00:00,80.3,115.3,39.5,1529.0,15.0,25.0,8.9,93.0,7.1
2023-12-21 04:00:00,79.9,114.8,34.1,1500.0,16.0,24.1,8.6,94.0,7.4
2023-12-21 05:00:00,76.4,109.7,23.4,1308.0,33.0,24.0,8.4,94.0,8.4
2023-12-21 06:00:00,81.0,116.4,31.2,1503.0,27.0,29.6,7.6,96.0,6.9
2023-12-21 07:00:00,91.3,130.9,41.6,1761.0,21.0,37.2,7.9,96.0,7.6
2023-12-21 08:00:00,97.1,139.2,46.1,1873.0,30.0,42.3,10.2,88.0,5.6
2023-12-21 09:00:00,95.7,136.9,39.1,1704.0,70.0,42.7,12.7,79.0,4.4
2023-12-21 10:00:00,86.8,124.8,26.2,1389.0,125.0,40.6,15.5,71.0,5.8
2023-12-21 11:00:00,76.1,109.7,16.1,1121.0,166.0,38.4,18.2,61.0,8.6
2023-12-21 12:00:00,69.4,100.4,10.5,951.0,184.0,36.6,20.0,53.0,11.0
2023-12-21 13:00:00,63.6,92.0,7.7,827.0,188.0,34.7,21.0,48.0,12.3
2023-12-21 14:00:00,60.1,86.8,10.5,792.0,180.0,34.0,21.5,45.0,13.0
2023-12-21 15:00:00,57.9,83.6,22.8,876.0,155.0,34.5,21.4,45.0,12.9
2023-12-21 16:00:00,58.7,84.8,40.8,1048.0,117.0,36.2,20.3,51.0,10.6
2023-12-21 17:00:00,81.0,116.9,52.5,1233.0,87.0,40.0,17.3,65.0,10.5
2023-12-21 18:00:00,93.6,134.6,57.7,1427.0,72.0,46.6,16.3,69.0,10.0
2023-12-21 19:00:00,102.7,147.6,64.8,1696.0,51.0,55.7,15.1,74.0,9.2
2023-12-21 20:00:00,111.3,160.2,69.6,1912.0,34.0,62.0,14.0,78.0,8.7
2023-12-21 21:00:00,117.8,169.5,70.7,2032.0,26.0,63.6,12.8,83.0,8.2
2023-12-21 22:00:00,122.5,175.6,69.6,2097.0,23.0,62.4,11.8,87.0,7.7
2023-12-21 23:00:00,120.6,172.8,66.6,2107.0,21.0,59.0,10.9,90.0,7.6
2023-12-22 00:00:00,114.8,164.8,61.1,2037.0,20.0,52.0,10.2,92.0,7.1
2023-12-22 01:00:00,109.7,157.4,53.9,1910.0,19.0,42.8,9.5,93.0,7.0
2023-12-22 02:00:00,104.5,149.9,47.3,1797.0,20.0,35.7,9.0,94.0,6.4
2023-12-22 03:00:00,99.7,143.0,41.1,1694.0,21.0,32.2,8.5,95.0,6.9
2023-12-22 04:00:00,96.4,138.3,35.5,1605.0,24.0,30.8,8.2,96.0,5.9
2023-12-22 05:00:00,87.5,125.3,23.1,1398.0,40.0,27.1,7.7,97.0,7.4
2023-12-22 06:00:00,90.8,129.9,33.1,1619.0,34.0,33.7,6.8,99.0,7.6
2023-12-22 07:00:00,99.7,143.0,46.3,1912.0,28.0,42.6,6.9,98.0,6.1
2023-12-22 08:00:00,109.2,156.5,52.4,2045.0,38.0,48.7,9.5,91.0,3.1
2023-12-22 09:00:00,106.9,153.2,44.1,1865.0,79.0,48.6,12.5,80.0,2.3
2023-12-22 10:00:00,99.2,142.5,28.7,1524.0,137.0,45.6,15.4,71.0,2.4
2023-12-22 11:00:00,90.8,130.9,16.9,1251.0,184.0,44.1,17.8,63.0,2.4
2023-12-22 12:00:00,88.2,127.1,10.3,1099.0,213.0,45.1,19.3,55.0,1.4
2023-12-22 13:00:00,86.1,124.3,7.4,1015.0,232.0,47.5,20.4,50.0,2.2
2023-12-22 14:00:00,86.4,124.8,14.4,1064.0,234.0,52.7,21.0,47.0,2.9
2023-12-22 15:00:00,88.5,127.6,38.2,1293.0,211.0,61.5,21.2,47.0,2.3
2023-12-22 16:00:00,98.0,141.1,72.1,1654.0,172.0,73.0,20.7,50.0,6.6
2023-12-22 17:00:00,135.0,194.6,89.9,2038.0,155.0,72.57272727272728,18.0,66.0,10.0
2023-12-22 18:00:00,137.33,239.3,113.9,1996.9166666666667,118.0,72.14545454545454,17.4,69.0,9.7
2023-12-22 19:00:00,139.66,286.8,112.2375,1955.8333333333333,67.0,71.71818181818182,16.0,76.0,8.4
2023-12-23 02:00:00,155.97,266.4,100.6,1668.25,30.0,68.72727272727272,10.6,94.0,6.5
2023-12-23 03:00:00,158.3,226.8,77.1,1627.1666666666663,37.0,68.3,11.1,92.0,9.5
2023-12-23 04:00:00,141.1,202.1,57.4,1586.0833333333333,44.0,58.8,12.1,87.0,8.4
2023-12-23 05:00:00,102.9,147.6,19.6,1545.0,86.0,44.2,12.1,88.0,7.2
2023-12-23 06:00:00,97.6,140.2,40.3,1872.0,71.0,57.8,11.6,89.0,8.9
2023-12-23 07:00:00,114.8,164.8,67.9,2305.0,52.0,76.1,12.7,85.0,3.7
2023-12-23 08:00:00,139.2,199.8,81.8,2265.5,54.0,74.83333333333333,13.1,85.0,5.3
2023-12-23 09:00:00,119.2,171.4,68.6,2226.0,96.0,73.56666666666666,15.6,76.0,4.3
2023-12-23 10:00:00,105.7,152.3,41.8,1714.0,159.0,72.3,17.9,68.0,4.0
2023-12-23 11:00:00,102.2,148.1,21.2,1286.0,206.0,63.6,19.5,62.0,4.0
2023-12-23 12:00:00,93.1,135.5,12.6,1028.0,226.0,60.4,20.7,56.0,4.7
2023-12-23 13:00:00,81.7,120.1,10.2,853.0,231.0,59.5,21.5,51.0,5.1
2023-12-23 14:00:00,76.1,112.0,17.0,825.0,221.0,61.1,22.0,47.0,6.5
2023-12-23 15:00:00,74.3,109.7,38.7,982.0,188.0,64.3,22.0,46.0,6.5
2023-12-23 16:00:00,84.3,123.9,69.6,1285.0,140.0,70.0,21.4,49.0,5.9
2023-12-23 17:00:00,115.5,169.0,92.3,1657.0,82.0,78.6,18.5,72.0,5.9
2023-12-23 18:00:00,141.1,205.8,100.5,2130.0,65.0,78.63,18.5,69.0,4.3
2023-12-23 19:00:00,143.075,242.1,111.8,2140.9,40.0,78.66,18.7,64.0,0.8
2023-12-23 20:00:00,145.05,271.0,120.3,2151.8,22.0,78.69,17.7,69.0,3.1
2023-12-24 01:00:00,154.925,259.8,101.0,2206.3,20.0,78.84,11.5,95.0,7.6
2023-12-24 02:00:00,156.9,227.7,89.4,2217.2,23.0,78.87,10.8,96.0,5.8
2023-12-24 03:00:00,138.8,201.2,78.3,2228.1,25.0,78.9,11.2,93.0,4.5
2023-12-24 04:00:00,126.2,183.0,68.5,2239.0,27.0,68.6,11.0,93.0,4.6
2023-12-24 05:00:00,113.2,164.4,59.6,1906.0,27.0,60.3,10.9,92.0,4.1
2023-12-24 06:00:00,119.7,173.2,79.6,2376.0,23.0,71.0,11.2,92.0,3.6
2023-12-24 07:00:00,139.2,201.2,105.9,2225.75,19.0,71.2,9.5,97.0,5.1
2023-12-24 08:00:00,139.45,235.6,115.7,2075.5,35.0,71.4,11.4,91.0,4.0
2023-12-24 09:00:00,139.7,202.1,92.7,1925.25,90.0,71.6,14.6,81.0,1.1
2023-12-24 10:00:00,109.2,158.8,53.2,1775.0,164.0,71.8,17.9,70.0,2.3
2023-12-24 11:00:00,88.7,129.9,23.2,1065.0,219.0,72.0,20.1,61.0,2.1
2023-12-24 12:00:00,78.0,115.3,12.4,797.0,242.0,68.8,21.4,54.0,3.5
2023-12-24 13:00:00,72.9,108.0,11.2,737.0,246.0,67.4,22.3,50.0,5.2
2023-12-24 14:00:00,69.2,102.7,16.9,778.0,234.0,66.5,22.7,48.0,6.6
2023-12-24 15:00:00,68.0,100.8,32.7,929.0,200.0,65.6,22.7,48.0,8.1
2023-12-24 16:00:00,73.3,108.0,55.4,1182.0,149.0,65.2,22.0,50.0,7.3
2023-12-24 17:00:00,97.8,143.4,79.0,1417.0,113.0,71.2,19.0,70.0,8.0
2023-12-24 18:00:00,112.5,163.9,80.1,1531.0,93.0,72.0,18.4,74.0,7.9
2023-12-24 19:00:00,115.9,168.6,81.4,1687.0,66.0,72.9,17.1,78.0,9.0
2023-12-24 20:00:00,116.9,169.5,80.2,1790.0,45.0,72.0,15.9,81.0,9.5
2023-12-24 21:00:00,115.5,167.6,75.3,1800.0,37.0,68.3,14.9,85.0,9.3
2023-12-24 22:00:00,114.6,166.2,68.1,1758.0,36.0,62.8,13.6,90.0,7.7
2023-12-24 23:00:00,113.4,164.4,59.8,1695.0,37.0,56.3,12.8,92.0,7.6
2023-12-25 00:00:00,107.1,155.5,50.0,1604.0,40.0,48.4,12.2,93.0,9.0
2023-12-25 01:00:00,101.3,146.7,39.1,1493.0,45.0,39.5,11.5,94.0,8.7
2023-12-25 02:00:00,95.9,137.8,30.0,1413.0,50.0,32.4,11.1,95.0,8.6
2023-12-25 03:00:00,91.5,131.8,23.0,1376.0,55.0,27.8,10.8,95.0,8.5
2023-12-25 04:00:00,88.7,127.1,17.8,1371.0,61.0,24.8,10.5,96.0,8.7
2023-12-25 05:00:00,89.4,128.1,17.5,1433.0,63.0,25.7,10.3,96.0,9.0
2023-12-25 06:00:00,93.1,133.6,25.3,1598.0,57.0,29.5,10.4,96.0,9.2
2023-12-25 07:00:00,100.4,143.9,35.7,1817.0,51.0,34.7,10.3,96.0,9.7
2023-12-25 08:00:00,105.7,151.3,40.7,1926.0,60.0,38.3,12.0,91.0,8.3
2023-12-25 09:00:00,108.5,155.5,35.1,1834.0,97.0,38.6,14.5,81.0,7.2
2023-12-25 10:00:00,106.2,153.2,24.1,1630.0,149.0,37.2,17.2,73.0,8.3
2023-12-25 11:00:00,99.4,143.9,15.4,1419.0,187.0,36.1,19.4,65.0,9.4
2023-12-25 12:00:00,86.6,125.7,9.9,1188.0,199.0,35.4,21.0,58.0,9.8
2023-12-25 13:00:00,74.3,107.8,6.7,950.0,198.0,35.0,22.1,53.0,9.2
2023-12-25 14:00:00,66.6,96.6,10.5,844.0,185.0,36.1,22.8,50.0,8.9
2023-12-25 15:00:00,63.6,92.2,26.7,945.0,158.0,38.9,22.9,48.0,8.7
2023-12-25 16:00:00,67.8,98.0,50.0,1180.0,120.0,43.3,22.3,50.0,6.7
2023-12-25 17:00:00,102.4,148.5,68.5,1442.0,96.0,48.9,19.2,70.0,7.5
2023-12-25 18:00:00,119.7,172.8,73.8,1654.0,79.0,55.5,17.5,75.0,9.5
2023-12-25 19:00:00,127.6,184.4,80.7,1943.0,55.0,64.3,16.1,80.0,9.2
2023-12-25 20:00:00,130.4,188.6,83.9,2129.0,38.0,68.8,14.9,84.0,9.3
2023-12-25 21:00:00,130.4,188.6,80.8,2125.0,32.0,65.6,13.9,88.0,9.3
2023-12-25 22:00:00,128.1,184.9,73.8,2019.0,33.0,58.2,12.9,91.0,7.9
2023-12-25 23:00:00,120.1,173.7,64.9,1888.0,35.0,50.1,12.2,93.0,7.9
2023-12-26 00:00:00,110.1,159.3,52.8,1738.0,39.0,41.7,11.5,94.0,7.6
2023-12-26 01:00:00,102.7,149.0,38.7,1563.0,44.0,32.7,11.0,94.0,7.7
2023-12-26 02:00:00,97.8,141.6,27.8,1431.0,48.0,26.1,10.5,95.0,7.6
2023-12-26 03:00:00,94.3,136.9,21.1,1344.0,50.0,22.6,10.1,95.0,7.6
2023-12-26 04:00:00,92.2,133.6,17.6,1299.0,51.0,21.5,9.6,95.0,7.0
2023-12-26 05:00:00,92.4,133.6,19.3,1353.0,52.0,24.7,9.3,96.0,7.0
2023-12-26 06:00:00,96.9,140.6,33.6,1634.0,43.0,34.5,9.6,95.0,7.6
2023-12-26 07:00:00,109.0,157.9,52.7,2008.0,33.0,47.7,9.3,96.0,7.3
2023-12-26 08:00:00,122.0,176.0,62.3,2198.0,41.0,55.5,11.5,89.0,4.5
2023-12-26 09:00:00,119.0,171.8,53.2,2037.0,85.0,52.6,14.4,79.0,3.3
2023-12-26 10:00:00,112.2,162.5,34.6,1691.0,147.0,44.4,17.0,70.0,4.0
2023-12-26 11:00:00,105.2,153.2,19.9,1380.0,193.0,37.9,19.2,62.0,4.5
2023-12-26 12:00:00,95.9,140.2,11.6,1141.0,212.0,35.4,20.8,57.0,4.5
2023-12-26 13:00:00,84.5,124.3,7.1,937.0,216.0,34.6,21.8,51.0,4.6
2023-12-26 14:00:00,76.4,112.5,12.2,882.0,204.0,36.4,22.3,48.0,5.1
2023-12-26 15:00:00,71.7,105.5,33.4,1023.0,169.0,39.6,22.3,48.0,5.8
2023-12-26 16:00:00,77.3,113.2,64.1,1313.0,119.0,45.3,21.7,52.0,4.3
2023-12-26 17:00:00,126.2,184.9,87.9,1694.0,89.0,56.1,19.4,69.0,4.4
2023-12-26 18:00:00,149.0,217.9,97.8,2138.0,70.0,73.6,17.7,74.0,4.5
2023-12-26 19:00:00,149.65,251.5,111.5,2134.2727272727275,43.0,71.7875,17.7,69.0,3.5
2023-12-26 20:00:00,150.3,282.2,113.725,2130.5454545454545,22.0,69.975,15.8,78.0,4.9
2023-12-26 21:00:00,150.95,307.3,115.95,2126.818181818182,12.0,68.1625,14.4,83.0,5.4
2023-12-27 02:00:00,154.2,253.3,82.6,2108.181818181818,21.0,59.1,11.2,89.0,4.7
2023-12-27 03:00:00,154.85,236.6,71.2,2104.454545454545,24.0,48.9,9.9,93.0,6.0
2023-12-27 04:00:00,155.5,226.3,61.4,2100.7272727272725,25.0,45.7,9.8,93.0,4.8
2023-12-27 05:00:00,148.1,215.6,47.5,2097.0,31.0,50.8,9.5,94.0,5.2
2023-12-27 06:00:00,153.2,223.1,64.9,2078.2,27.0,58.9,8.4,97.0,6.9
2023-12-27 07:00:00,151.575,245.9,87.8,2059.4,23.0,69.7,8.2,98.0,6.8
2023-12-27 08:00:00,149.95,266.4,96.4,2040.6,38.0,75.5,10.3,92.0,4.3
